IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,2/28/2022,New Loan Allocation, ,SLB.67136714,-53,530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/1/2022,Loan Return Allocation, ,SLB.67136714,53,-530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/1/2022,New Loan Allocation, ,SLB.67177166,-53,530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/2/2022,Loan Return Allocation, ,SLB.67177166,53,-530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/2/2022,New Loan Allocation, ,SLB.67177166,-51,510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/3/2022,Loan Return Allocation, ,SLB.67177166,51,-510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/3/2022,New Loan Allocation, ,SLB.67257886,-49,490,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/4/2022,Loan Return Allocation, ,SLB.67257886,49,-490,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/4/2022,New Loan Allocation, ,SLB.67297850,-52,468,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/7/2022,Loan Return Allocation, ,SLB.67297850,52,-468,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/7/2022,New Loan Allocation, ,SLB.67337956,-53,424,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/8/2022,Loan Return Allocation, ,SLB.67337956,53,-424,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/8/2022,New Loan Allocation, ,SLB.67337956,-52,416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/9/2022,Loan Return Allocation, ,SLB.67337956,52,-416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/9/2022,New Loan Allocation, ,SLB.67422693,-47,376,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/10/2022,Loan Return Allocation, ,SLB.67422693,47,-376,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/10/2022,New Loan Allocation, ,SLB.67468178,-46,368,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/11/2022,Loan Return Allocation, ,SLB.67468178,46,-368,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/11/2022,New Loan Allocation, ,SLB.67511485,-49,392,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/14/2022,Loan Return Allocation, ,SLB.67511485,49,-392,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/14/2022,New Loan Allocation, ,SLB.67554700,-47,376,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/15/2022,Loan Return Allocation, ,SLB.67554700,47,-376,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/15/2022,New Loan Allocation, ,SLB.67596752,-52,364,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/16/2022,Loan Return Allocation, ,SLB.67596752,52,-364,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/16/2022,New Loan Allocation, ,SLB.67638605,-52,416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/17/2022,Loan Return Allocation, ,SLB.67638605,52,-416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/17/2022,New Loan Allocation, ,SLB.67679502,-53,477,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/18/2022,Loan Return Allocation, ,SLB.67679502,53,-477,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/18/2022,New Loan Allocation, ,SLB.67723052,-53,530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/21/2022,Loan Return Allocation, ,SLB.67723052,53,-530,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/21/2022,New Loan Allocation, ,SLB.67723052,-50,500,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/22/2022,Loan Return Allocation, ,SLB.67723052,50,-500,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/22/2022,New Loan Allocation, ,SLB.67808771,-52,520,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/23/2022,Loan Return Allocation, ,SLB.67808771,52,-520,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/23/2022,New Loan Allocation, ,SLB.67808771,-51,510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/24/2022,Loan Return Allocation, ,SLB.67808771,51,-510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/24/2022,New Loan Allocation, ,SLB.67808771,-51,510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/25/2022,Loan Return Allocation, ,SLB.67808771,51,-510,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/25/2022,New Loan Allocation, ,SLB.67808771,-47,470,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/28/2022,Loan Return Allocation, ,SLB.67808771,47,-470,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/28/2022,New Loan Allocation, ,SLB.67974723,-52,520,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/29/2022,Loan Return Allocation, ,SLB.67974723,52,-520,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/29/2022,New Loan Allocation, ,SLB.67974723,-50,500,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/30/2022,Loan Return Allocation, ,SLB.67974723,50,-500,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/30/2022,New Loan Allocation, ,SLB.68052931,-52,624,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/31/2022,Loan Return Allocation, ,SLB.68052931,52,-624,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,3/31/2022,New Loan Allocation, ,SLB.68092605,-52,572,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,4/1/2022,Loan Return Allocation, ,SLB.68092605,52,-572,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,4/1/2022,New Loan Allocation, ,SLB.68092605,-47,517,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,4/4/2022,Loan Return Allocation, ,SLB.68092605,47,-517,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,4/4/2022,New Loan Allocation, ,SLB.68174014,-52,572,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPCE,4/5/2022,Loan Return Allocation, ,SLB.68174014,52,-572,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,1/27/2022,New Loan Allocation, ,SLB.66283358,-20,320,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,1/28/2022,Loan Return Allocation, ,SLB.66283358,20,-320,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,1/28/2022,New Loan Allocation, ,SLB.66283358,-20,320,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,1/31/2022,Loan Return Allocation, ,SLB.66283358,20,-320,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,1/31/2022,New Loan Allocation, ,SLB.66283358,-19,304,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,2/1/2022,Loan Return Allocation, ,SLB.66283358,19,-304,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,2/1/2022,New Loan Allocation, ,SLB.66283358,-19,304,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,SPH,2/2/2022,Loan Return Allocation, ,SLB.66283358,19,-304,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/3/2022,Loan Return Allocation, ,SLB.65633055,45,-360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/3/2022,New Loan Allocation, ,SLB.65665687,-48,384,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/4/2022,Loan Return Allocation, ,SLB.65665687,48,-384,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/4/2022,New Loan Allocation, ,SLB.65665687,-42,336,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/5/2022,Loan Return Allocation, ,SLB.65665687,42,-336,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/5/2022,New Loan Allocation, ,SLB.65736135,-60,480,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/6/2022,Loan Return Allocation, ,SLB.65736135,60,-480,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/6/2022,New Loan Allocation, ,SLB.65771287,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/7/2022,Loan Return Allocation, ,SLB.65771287,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/7/2022,New Loan Allocation, ,SLB.65808140,-58,406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/10/2022,Loan Return Allocation, ,SLB.65808140,58,-406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/10/2022,New Loan Allocation, ,SLB.65845157,-60,420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/11/2022,Loan Return Allocation, ,SLB.65845157,60,-420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/11/2022,New Loan Allocation, ,SLB.65845157,-56,448,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/12/2022,Loan Return Allocation, ,SLB.65845157,56,-448,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/12/2022,New Loan Allocation, ,SLB.65845157,-53,424,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/13/2022,Loan Return Allocation, ,SLB.65845157,53,-424,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/13/2022,New Loan Allocation, ,SLB.65954624,-59,472,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/14/2022,Loan Return Allocation, ,SLB.65954624,59,-472,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/14/2022,New Loan Allocation, ,SLB.65991319,-60,480,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/17/2022,Loan Return Allocation, ,SLB.65991319,60,-480,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/17/2022,New Loan Allocation, ,SLB.65991319,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/18/2022,Loan Return Allocation, ,SLB.65991319,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/18/2022,New Loan Allocation, ,SLB.65991319,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/19/2022,Loan Return Allocation, ,SLB.65991319,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/19/2022,New Loan Allocation, ,SLB.66087473,-60,420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/20/2022,Loan Return Allocation, ,SLB.66087473,60,-420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/20/2022,New Loan Allocation, ,SLB.66087473,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/21/2022,Loan Return Allocation, ,SLB.66087473,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/21/2022,New Loan Allocation, ,SLB.66087473,-57,399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/24/2022,Loan Return Allocation, ,SLB.66087473,57,-399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/24/2022,New Loan Allocation, ,SLB.66196746,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/25/2022,Loan Return Allocation, ,SLB.66196746,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/25/2022,New Loan Allocation, ,SLB.66196746,-58,348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/26/2022,Loan Return Allocation, ,SLB.66196746,58,-348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/26/2022,New Loan Allocation, ,SLB.66196746,-58,348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/27/2022,Loan Return Allocation, ,SLB.66196746,58,-348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/27/2022,New Loan Allocation, ,SLB.66305968,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/28/2022,Loan Return Allocation, ,SLB.66305968,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/28/2022,New Loan Allocation, ,SLB.66305968,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/31/2022,Loan Return Allocation, ,SLB.66305968,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,1/31/2022,New Loan Allocation, ,SLB.66378936,-52,312,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/1/2022,Loan Return Allocation, ,SLB.66378936,52,-312,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/1/2022,New Loan Allocation, ,SLB.66415699,-58,406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/2/2022,Loan Return Allocation, ,SLB.66415699,58,-406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/2/2022,New Loan Allocation, ,SLB.66415699,-56,392,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/3/2022,Loan Return Allocation, ,SLB.66415699,56,-392,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/3/2022,New Loan Allocation, ,SLB.66489233,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/4/2022,Loan Return Allocation, ,SLB.66489233,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/4/2022,New Loan Allocation, ,SLB.66489233,-58,348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/7/2022,Loan Return Allocation, ,SLB.66489233,58,-348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/7/2022,New Loan Allocation, ,SLB.66489233,-57,399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/8/2022,Loan Return Allocation, ,SLB.66489233,57,-399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/8/2022,New Loan Allocation, ,SLB.66604010,-60,420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/9/2022,Loan Return Allocation, ,SLB.66604010,60,-420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/9/2022,New Loan Allocation, ,SLB.66642292,-58,406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/10/2022,Loan Return Allocation, ,SLB.66642292,58,-406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/10/2022,New Loan Allocation, ,SLB.66680448,-59,472,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/11/2022,Loan Return Allocation, ,SLB.66680448,59,-472,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/11/2022,New Loan Allocation, ,SLB.66680448,-57,456,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/14/2022,Loan Return Allocation, ,SLB.66680448,57,-456,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/14/2022,New Loan Allocation, ,SLB.66680448,-52,416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/15/2022,Loan Return Allocation, ,SLB.66680448,52,-416,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/15/2022,New Loan Allocation, ,SLB.66795989,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/16/2022,Loan Return Allocation, ,SLB.66795989,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/16/2022,New Loan Allocation, ,SLB.66795989,-57,456,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/17/2022,Loan Return Allocation, ,SLB.66795989,57,-456,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/17/2022,New Loan Allocation, ,SLB.66795989,-55,440,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/18/2022,Loan Return Allocation, ,SLB.66795989,55,-440,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/18/2022,New Loan Allocation, ,SLB.66912662,-55,385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/21/2022,Loan Return Allocation, ,SLB.66912662,55,-385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/21/2022,New Loan Allocation, ,SLB.66912662,-55,385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/22/2022,Loan Return Allocation, ,SLB.66912662,55,-385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/22/2022,New Loan Allocation, ,SLB.66977700,-58,406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/23/2022,Loan Return Allocation, ,SLB.66977700,58,-406,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/23/2022,New Loan Allocation, ,SLB.67017525,-60,420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/24/2022,Loan Return Allocation, ,SLB.67017525,60,-420,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/24/2022,New Loan Allocation, ,SLB.67017525,-55,385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/25/2022,Loan Return Allocation, ,SLB.67017525,55,-385,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/25/2022,New Loan Allocation, ,SLB.67096655,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/28/2022,Loan Return Allocation, ,SLB.67096655,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,2/28/2022,New Loan Allocation, ,SLB.67096655,-57,399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/1/2022,Loan Return Allocation, ,SLB.67096655,57,-399,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/1/2022,New Loan Allocation, ,SLB.67176940,-59,413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/2/2022,Loan Return Allocation, ,SLB.67176940,59,-413,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/2/2022,New Loan Allocation, ,SLB.67217992,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/3/2022,Loan Return Allocation, ,SLB.67217992,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/3/2022,New Loan Allocation, ,SLB.67217992,-60,360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/4/2022,Loan Return Allocation, ,SLB.67217992,60,-360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/4/2022,New Loan Allocation, ,SLB.67217992,-60,360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/7/2022,Loan Return Allocation, ,SLB.67217992,60,-360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/7/2022,New Loan Allocation, ,SLB.67217992,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/8/2022,Loan Return Allocation, ,SLB.67217992,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/8/2022,New Loan Allocation, ,SLB.67217992,-58,348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/9/2022,Loan Return Allocation, ,SLB.67217992,58,-348,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/9/2022,New Loan Allocation, ,SLB.67422681,-60,360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/10/2022,Loan Return Allocation, ,SLB.67422681,60,-360,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/10/2022,New Loan Allocation, ,SLB.67468165,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/11/2022,Loan Return Allocation, ,SLB.67468165,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/11/2022,New Loan Allocation, ,SLB.67511475,-57,342,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/14/2022,Loan Return Allocation, ,SLB.67511475,57,-342,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/14/2022,New Loan Allocation, ,SLB.67554692,-59,354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/15/2022,Loan Return Allocation, ,SLB.67554692,59,-354,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/15/2022,New Loan Allocation, ,SLB.67554692,-59,295,,,,,,
IBKR Managed Securities Lent Activity (Stock Yield Enhancement Program),Data,Stocks,USD,TLRY,3/16/2022,Loan Return Allocation, ,SLB.67554692,59,-295,,,,,,
